,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed,gene_symbol,Candidate_EMG,delabel
SK1_04T04030.1|CDS=1-726|Name=YDR196C|CAB5,1433.9378,1.46461662,0.217601102,6.730740828,1.69E-11,1.10E-10,UP,CAB5,FALSE,NA
SK1_14T00520.1|CDS=1-3183|Name=YNL278W|CAF120,2131.346774,2.715273677,0.313957182,8.648547749,5.22E-18,9.24E-17,UP,CAF120,FALSE,NA
SK1_15T03900.1|CDS=1-486|Name=YOR276W|CAF20,671.6393347,2.317994046,0.174400424,13.29121792,2.60E-40,4.64E-38,UP,CAF20,FALSE,NA
SK1_16T01010.1|CDS=1-627|Name=YPL178W|CBC2,2441.817658,1.363558987,0.264974445,5.146001857,2.66E-07,8.88E-07,UP,CBC2,FALSE,NA
SK1_03T00720.1|CDS=1-1251|Name=YCR012W|PGK 1.00,3999.075763,-1.875826397,0.189585747,-9.894342921,4.40E-23,1.60E-21,DOWN,PGK 1.00,FALSE,NA
SK1_01T00080.1|CDS=1-1374|Name=YAL062W|GDH3,1514.675769,-2.223570629,0.224763542,-9.892932868,4.47E-23,1.61E-21,DOWN,GDH3,FALSE,NA
SK1_12T02160.1|CDS=1-1452|Name=YLR175W|CBF5,736.2251379,2.057665385,0.264631929,7.775574889,7.51E-15,8.11E-14,UP,CBF5,FALSE,NA
SK1_04T04040.1|CDS=1-1170|Name=YDR197W|CBS2,405.0033511,0.663913424,0.12556384,5.287457146,1.24E-07,4.37E-07,UP,CBS2,FALSE,NA
SK1_05T02420.1|CDS=1-1641|Name=YER168C|CCA1,772.1624218,0.8799963,0.158541918,5.550559199,2.85E-08,1.11E-07,UP,CCA1,FALSE,NA
SK1_12T02570.1|CDS=1-969|Name=YLR220W|CCC1,6288.431232,1.896266579,0.247598316,7.658640847,1.88E-14,1.91E-13,UP,CCC1,FALSE,NA
SK1_16T02730.1|CDS=1-1728|Name=YPR006C|ICL2,6784.722404,-2.277930089,0.231470733,-9.841114937,7.49E-23,2.63E-21,DOWN,ICL2,FALSE,NA
