,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed,gene_symbol,Candidate_EMG,delabel,
SK1_14T01900.1|CDS=1-2994|Name=YNL123W|NMA111,1608.740455,0.067626725,0.118799275,1.316254447,0.858611751,0.978829763,Not Significant,NMA111,FALSE,NA,
SK1_14T02240.1|CDS=1-1050|Name=YNL084C|END3,588.4049733,0.062110026,0.217018486,1.409419533,0.842556215,0.978829763,Not Significant,END3,FALSE,NA,
SK1_14T02820.1|CDS=1-846|Name=YNL032W|SIW14,401.8385707,0.085905526,0.160364497,1.323650353,0.857350316,0.978829763,Not Significant,SIW14,FALSE,NA,
SK1_14T03030.1|CDS=1-441|Name=YNR004W|SWM2,56.6799184,0.27307815,0.344465899,1.346197137,0.85349019,0.978829763,Not Significant,SWM2,FALSE,NA,
SK1_14T03190.1|CDS=1-1215|Name=YNR021W|YNR021W,1461.075601,0.038510541,0.143011759,1.440626999,0.837104004,0.978829763,Not Significant,YNR021W,FALSE,NA,
SK1_15T00290.1|CDS=1-555|Name=YOL129W|VPS68,730.9792599,-0.120225483,0.142306571,1.378399,0.84794055,0.978829763,Not Significant,VPS68,FALSE,NA,
SK1_15T00470.1|CDS=1-456|Name=YOL108C|INO4,123.1700873,-0.043751183,0.265690457,1.383903821,0.846987729,0.978829763,Not Significant,INO4,FALSE,NA,
SK1_15T00520.1|CDS=1-693|Name=YOL102C|TPT1,238.3995806,-0.041102678,0.158707062,1.445555677,0.836239831,0.978829763,Not Significant,TPT1,FALSE,NA,
SK1_15T00650.1|CDS=1-834|Name=YOL088C|MPD2,425.5038296,-0.030079005,0.150678145,1.331965295,0.855929283,0.978829763,Not Significant,MPD2,FALSE,NA,
SK1_15T01630.1|CDS=1-2403|Name=YOR017W|PET127,851.6501603,-0.023108524,0.117737593,1.320579427,0.85787438,0.978829763,Not Significant,PET127,FALSE,NA,
SK1_15T01930.1|CDS=1-1239|Name=YOR051C|ETT1,1566.681713,0.011380312,0.184646597,1.447735183,0.835857424,0.978829763,Not Significant,ETT1,FALSE,NA,
SK1_15T02230.1|CDS=1-3561|Name=YOR086C|TCB1,3144.912788,-0.034850076,0.08682768,1.313773798,0.859034307,0.978829763,Not Significant,TCB1,FALSE,NA,
SK1_15T02320.1|CDS=1-573|Name=YOR096W|RPS7A,3352.489594,0.005238641,0.105797846,1.34381375,0.853899257,0.978829763,Not Significant,RPS7A,FALSE,NA,
SK1_15T02700.1|CDS=1-2016|Name=YOR138C|RUP1,573.0788401,0.051844144,0.14443384,1.3427412,0.854083264,0.978829763,Not Significant,RUP1,FALSE,NA,
SK1_15T02980.1|CDS=1-2430|Name=YOR168W|GLN4,2614.364149,-0.027008106,0.087353209,1.333947388,0.855590102,0.978829763,Not Significant,GLN4,FALSE,NA,
SK1_15T03080.1|CDS=1-816|Name=YOR180C|DCI1,91.45856957,0.234168001,0.23682053,1.368132368,0.849714416,0.978829763,Not Significant,DCI1,FALSE,NA,
SK1_15T03320.1|CDS=1-1290|Name=YOR209C|NPT1,1004.210278,-0.029747474,0.088709399,1.352554499,0.852397904,0.978829763,Not Significant,NPT1,FALSE,NA,
SK1_15T03450.1|CDS=1-879|Name=YOR223W|DSC3,274.1238698,0.12362938,0.174052228,1.434538873,0.838170328,0.978829763,Not Significant,DSC3,FALSE,NA,
SK1_15T03790.1|CDS=1-1293|Name=YOR264W|DSE3,343.7994721,-0.084060934,0.148411554,1.323889042,0.857309565,0.978829763,Not Significant,DSE3,FALSE,NA,
SK1_15T04730.1|CDS=1-1812|Name=YOR370C|MRS6,1772.453754,-0.005825006,0.081758006,1.306672937,0.860242356,0.978829763,Not Significant,MRS6,FALSE,NA,
SK1_16T00250.1|CDS=1-582|Name=YPL257W|YPL257W,62.48053577,0.271597127,0.325884057,1.412965834,0.84193839,0.978829763,Not Significant,YPL257W,FALSE,NA,
SK1_16T00340.1|CDS=1-2694|Name=YPL249C|GYP5,641.7266461,-0.059758763,0.164836905,1.31598869,0.858657034,0.978829763,Not Significant,GYP5,FALSE,NA,
SK1_16T00850.1|CDS=1-1839|Name=YPL194W|DDC1,320.7046642,0.069186523,0.16695449,1.332344672,0.855864376,0.978829763,Not Significant,DDC1,FALSE,NA,
SK1_16T01280.1|CDS=1-1356|Name=YPL151C|PRP46,478.9956264,0.124067189,0.124881218,1.355048449,0.851968952,0.978829763,Not Significant,PRP46,FALSE,NA,
SK1_16T01620.1|CDS=1-3387|Name=YPL115C|BEM3,958.2029846,-0.019282752,0.141263716,1.438243807,0.837521567,0.978829763,Not Significant,BEM3,FALSE,NA,
SK1_16T01680.1|CDS=1-747|Name=YPL107W|DPC25,196.5717182,0.055321609,0.186784115,1.338891511,0.854743319,0.978829763,Not Significant,DPC25,FALSE,NA,
SK1_16T01750.1|CDS=1-549|Name=YPL099C|INA17,137.09506,-0.113031708,0.214518306,1.309863508,0.859699833,0.978829763,Not Significant,INA17,FALSE,NA,
SK1_16T02400.1|CDS=1-1197|Name=YPL028W|ERG10,4545.052449,0.116152003,0.189619401,1.451655385,0.835169204,0.978829763,Not Significant,ERG10,FALSE,NA,
SK1_16T02670.1|CDS=1-1125|Name=YPL001W|HAT1,340.3608355,0.011512716,0.173021376,1.356085005,0.851790593,0.978829763,Not Significant,HAT1,FALSE,NA,
SK1_16T03280.1|CDS=1-1404|Name=YPR068C|HOS1,169.6386131,0.149143625,0.191645959,1.356367805,0.851741924,0.978829763,Not Significant,HOS1,FALSE,NA,
SK1_16T03480.1|CDS=1-933|Name=YPR093C|ASR1,116.4467961,0.003600192,0.244802902,1.341400221,0.854313254,0.978829763,Not Significant,ASR1,FALSE,NA,
SK1_16T03680.1|CDS=1-3252|Name=YPR115W|RGC1,728.3116017,0.122110505,0.12975507,1.346884284,0.853372209,0.978829763,Not Significant,RGC1,FALSE,NA,
SK1_16T03890.1|CDS=1-903|Name=YPR139C|LOA1,774.188388,-0.096349701,0.106156408,1.333945088,0.855590495,0.978829763,Not Significant,LOA1,FALSE,NA,
SK1_16T04010.1|CDS=1-435|Name=YPR153W|43975,63.48620607,0.186074214,0.292868174,1.381232959,0.847450171,0.978829763,Not Significant,43975,FALSE,NA,
SK1_16T04140.1|CDS=1-348|Name=YPR166C|MRP2,225.0807131,0.232383653,0.269007704,1.399118082,0.844348284,0.978829763,Not Significant,MRP2,FALSE,NA,
SK1_16T04270.1|CDS=1-1044|Name=YPR180W|AOS1,268.6676663,-0.006598208,0.192131948,1.437682571,0.837619874,0.978829763,Not Significant,AOS1,FALSE,NA,
SK1_16T04360.1|CDS=1-4299|Name=YPR189W|SKI3,796.4435105,0.082211928,0.130227999,1.351938335,0.852503843,0.978829763,Not Significant,SKI3,FALSE,NA,
SK1_06T00580.1|CDS=1-2340|Name=YFL009W|CDC4,955.0612658,0.085938519,0.089585619,1.300348571,0.861316389,0.979147164,Not Significant,CDC4,FALSE,NA,
SK1_12T01270.1|CDS=1-3249|Name=YLR071C|RGR1,900.6706834,0.000878068,0.142237375,1.297858556,0.861738755,0.979425824,Not Significant,RGR1,FALSE,NA,
SK1_16T00880.1|CDS=1-1083|Name=YPL191C|YPL191C,84.26050686,0.031372684,0.251917483,1.296001592,0.862053555,0.97958214,Not Significant,YPL191C,FALSE,NA,
SK1_04T06480.1|CDS=1-528|Name=YDR469W|SDC1,211.9382841,0.202054581,0.236829413,1.292121741,0.862710771,0.979925944,Not Significant,SDC1,FALSE,NA,
SK1_05T01220.1|CDS=1-285|Name=YER048W-A|ISD11,282.9363426,0.193458162,0.22368953,1.292760204,0.862602668,0.979925944,Not Significant,ISD11,FALSE,NA,
SK1_04T03140.1|CDS=1-819|Name=YDR099W|BMH2,3679.419829,-0.048563559,0.132343913,1.286225974,0.863708128,0.980768627,Not Significant,BMH2,FALSE,NA,
SK1_12T00800.1|CDS=1-540|Name=YLR021W|IRC25,216.8890486,-0.145814397,0.183929535,1.285637316,0.86380762,0.980768627,Not Significant,IRC25,FALSE,NA,
SK1_05T00790.1|CDS=1-378|Name=YER009W|NTF2,1162.57266,0.131230243,0.162201746,1.284147268,0.864059385,0.98085295,Not Significant,NTF2,FALSE,NA,
SK1_04T05060.1|CDS=1-861|Name=YDR313C|PIB1,287.5075321,0.011901053,0.171436609,1.281420957,0.864519764,0.980939273,Not Significant,PIB1,FALSE,NA,
SK1_04T06750.1|CDS=1-1152|Name=YDR498C|SEC20,450.5316223,0.046001477,0.107937524,1.28054286,0.86466797,0.980939273,Not Significant,SEC20,FALSE,NA,
SK1_10T03360.1|CDS=1-1041|Name=YJR154W|YJR154W,105.865906,0.278029752,0.32630234,1.281509495,0.864504819,0.980939273,Not Significant,YJR154W,FALSE,NA,
SK1_07T01650.1|CDS=1-1692|Name=YGL077C|HNM1,1235.889336,-0.006144798,0.193137533,1.278199765,0.865063259,0.981119658,Not Significant,HNM1,FALSE,NA,
SK1_11T02390.1|CDS=1-822|Name=YKR030W|GMH1,334.4661988,0.02415025,0.156708719,1.277495229,0.865182065,0.981119658,Not Significant,GMH1,FALSE,NA,
SK1_10T01140.1|CDS=1-2622|Name=YJL094C|KHA1,874.9848877,0.040002662,0.156505553,1.275666492,0.865490337,0.981267871,Not Significant,KHA1,FALSE,NA,
SK1_02T01210.1|CDS=1-2751|Name=YBR017C|KAP104,2148.449478,-0.088377521,0.087528298,1.249754794,0.869840835,0.981588956,Not Significant,KAP104,FALSE,NA,
SK1_02T02020.1|CDS=1-1608|Name=YBR103W|SIF2,557.7483489,0.082297183,0.1684187,1.237365542,0.871909141,0.981588956,Not Significant,SIF2,FALSE,NA,
SK1_02T02100.1|CDS=1-696|Name=YBR111C|YSA1,605.9626351,-0.004981762,0.150157889,1.262982765,0.867624009,0.981588956,Not Significant,YSA1,FALSE,NA,
SK1_02T02940.1|CDS=1-1656|Name=YBR200W|BEM1,761.1336519,0.049205537,0.12881131,1.255959711,0.868802057,0.981588956,Not Significant,BEM1,FALSE,NA,
SK1_04T02540.1|CDS=1-963|Name=YDR033W|MRH1,4232.489109,-0.187345459,0.22876493,1.257793853,0.868494633,0.981588956,Not Significant,MRH1,FALSE,NA,
SK1_04T02550.1|CDS=1-2373|Name=YDR034C|LYS14,589.41543,0.088748213,0.132755582,1.261788231,0.867824552,0.981588956,Not Significant,LYS14,FALSE,NA,
SK1_04T03030.1|CDS=1-1863|Name=YDR085C|AFR1,237.1639116,0.085482072,0.152119491,1.241418632,0.871233363,0.981588956,Not Significant,AFR1,FALSE,NA,
SK1_04T03370.1|CDS=1-975|Name=YDR124W|YDR124W,177.7711115,-0.127945592,0.21831384,1.251815604,0.869496044,0.981588956,Not Significant,YDR124W,FALSE,NA,
SK1_04T04910.1|CDS=1-639|Name=YDR298C|ATP5,1689.84231,0.014693639,0.135732408,1.240629494,0.871365003,0.981588956,Not Significant,ATP5,FALSE,NA,
SK1_05T02040.1|CDS=1-612|Name=YER128W|VFA1,106.2086506,0.118939907,0.272632513,1.238061524,0.871793158,0.981588956,Not Significant,VFA1,FALSE,NA,
SK1_06T01070.1|CDS=1-1533|Name=YFR039C|OSW7,786.7063473,-0.024667326,0.126601028,1.255115438,0.868943512,0.981588956,Not Significant,OSW7,FALSE,NA,
SK1_07T02150.1|CDS=1-3246|Name=YGL016W|KAP122,820.3950384,-0.098793258,0.121150243,1.259372774,0.868229853,0.981588956,Not Significant,KAP122,FALSE,NA,
SK1_08T00100.1|CDS=1-1641|Name=YHL036W|MUP3,270.0546809,0.002813513,0.177861247,1.250564078,0.869705461,0.981588956,Not Significant,MUP3,FALSE,NA,
SK1_09T01840.1|CDS=1-1032|Name=YIR029W|DAL2,106.2944157,0.056601831,0.250112206,1.237392366,0.871904671,0.981588956,Not Significant,DAL2,FALSE,NA,
SK1_10T01730.1|CDS=1-2469|Name=YJL029C|VPS53,617.1315681,0.086439851,0.113439498,1.236876493,0.871990624,0.981588956,Not Significant,VPS53,FALSE,NA,
SK1_10T02240.1|CDS=1-3366|Name=YJR039W|MLO127,271.861408,0.06257705,0.158579757,1.263530447,0.867532039,0.981588956,Not Significant,MLO127,FALSE,NA,
SK1_10T02940.1|CDS=1-852|Name=YJR111C|PXP2,331.4507387,-0.000796274,0.154856213,1.242980651,0.870972701,0.981588956,Not Significant,PXP2,FALSE,NA,
SK1_10T03220.1|CDS=1-4947|Name=YJR140C|HIR3,548.8197181,-0.146135633,0.138823867,1.2421326,0.871114234,0.981588956,Not Significant,HIR3,FALSE,NA,
SK1_11T02270.1|CDS=1-2178|Name=YKR018C|YKR018C,904.3489765,-0.0900943,0.092918835,1.267581029,0.866851385,0.981588956,Not Significant,YKR018C,FALSE,NA,
SK1_12T00250.1|CDS=1-744|Name=YLL038C|ENT4,267.430561,-0.133491688,0.226437249,1.262210388,0.867753687,0.981588956,Not Significant,ENT4,FALSE,NA,
SK1_12T01330.1|CDS=1-735|Name=YLR078C|BOS1,328.7778156,-0.001442522,0.158221853,1.252600074,0.86936474,0.981588956,Not Significant,BOS1,FALSE,NA,
SK1_13T03480.1|CDS=1-1377|Name=YMR238W|DFG5,1203.511985,-0.008259353,0.099521237,1.25949414,0.868209496,0.981588956,Not Significant,DFG5,FALSE,NA,
SK1_13T03550.1|CDS=1-315|Name=YMR244C-A|COA6,214.883027,0.040227956,0.253960709,1.242337154,0.871080099,0.981588956,Not Significant,COA6,FALSE,NA,
SK1_14T01650.1|CDS=1-1230|Name=YNL152W|INN1,360.7425207,-0.150426799,0.16442088,1.272782888,0.865976103,0.981588956,Not Significant,INN1,FALSE,NA,
SK1_14T03470.1|CDS=1-633|Name=YNR049C|MSO1,218.6123623,-0.12572323,0.156897053,1.248300692,0.870083991,0.981588956,Not Significant,MSO1,FALSE,NA,
SK1_15T02420.1|CDS=1-1815|Name=YOR108W|LEU9,4254.677168,-0.040538584,0.125906351,1.261418049,0.867886685,0.981588956,Not Significant,LEU9,FALSE,NA,
SK1_15T03380.1|CDS=1-558|Name=YOR215C|AIM41,307.3443644,0.0038776,0.213680642,1.263094153,0.867605305,0.981588956,Not Significant,AIM41,FALSE,NA,
SK1_15T04360.1|CDS=1-348|Name=YOR327C|SNC2,410.3657119,-0.094665955,0.157248479,1.243853494,0.870826991,0.981588956,Not Significant,SNC2,FALSE,NA,
SK1_15T04440.1|CDS=1-2280|Name=YOR337W|TEA1,619.9973711,0.040766175,0.122979129,1.246946925,0.870310272,0.981588956,Not Significant,TEA1,FALSE,NA,
SK1_15T04740.1|CDS=1-2694|Name=YOR371C|GPB1,445.7959371,-0.027305476,0.126057275,1.244291369,0.870753879,0.981588956,Not Significant,GPB1,FALSE,NA,
SK1_16T00190.1|CDS=1-1062|Name=YPL264C|YPL264C,70.68656663,-0.132811319,0.252683999,1.23869767,0.871687126,0.981588956,Not Significant,YPL264C,FALSE,NA,
SK1_16T02350.1|CDS=1-846|Name=YPL033C|SRL4,2.385025397,-0.228839691,1.709953671,1.249847194,0.86982538,0.981588956,Not Significant,SRL4,FALSE,NA,
SK1_16T03080.1|CDS=1-303|Name=YPR043W|RPL43A,4270.189779,0.062565145,0.180707495,1.242777808,0.871006557,0.981588956,Not Significant,RPL43A,FALSE,NA,
SK1_08T00410.1|CDS=1-453|Name=YHL006C|SHU1,24.63446867,0.053221813,0.542923,1.235249114,0.872261681,0.981694104,Not Significant,SHU1,FALSE,NA,
SK1_01T00170.1|CDS=1-3144|Name=YAL051W|OAF1,583.1189137,-0.000113318,0.105916689,1.216444013,0.875383869,0.981786025,Not Significant,OAF1,FALSE,NA,
SK1_02T00510.1|CDS=1-627|Name=YBL057C|PTH2,669.3198626,-0.146789242,0.133788946,1.230548444,0.873043861,0.981786025,Not Significant,PTH2,FALSE,NA,
SK1_03T00780.1|CDS=1-1092|Name=YCR019W|MAK32,220.722915,0.159127056,0.173837776,1.206815274,0.876975258,0.981786025,Not Significant,MAK32,FALSE,NA,
SK1_03T00800.1|CDS=1-267|Name=YCR020C-A|MAK31,30.26984567,-0.20645874,0.366131152,1.22951627,0.873215459,0.981786025,Not Significant,MAK31,FALSE,NA,
SK1_04T03390.1|CDS=1-1011|Name=YDR126W|SWF1,191.7871187,0.045996411,0.168705081,1.225280796,0.873919019,0.981786025,Not Significant,SWF1,FALSE,NA,
SK1_04T05870.1|CDS=1-441|Name=YDR397C|NCB2,159.8097215,-0.120111014,0.201543732,1.220445776,0.874721019,0.981786025,Not Significant,NCB2,FALSE,NA,
SK1_05T01430.1|CDS=1-1764|Name=YER068W|MOT2,1137.214467,0.049666494,0.09839845,1.216654587,0.875349011,0.981786025,Not Significant,MOT2,FALSE,NA,
SK1_05T01930.1|CDS=1-414|Name=YER117W|RPL23B,10385.51377,0.136555775,0.176165232,1.224309784,0.874080182,0.981786025,Not Significant,RPL23B,FALSE,NA,
SK1_07T00980.1|CDS=1-4470|Name=YGL150C|INO80,2155.46407,0.073281112,0.106601641,1.210924196,0.876296766,0.981786025,Not Significant,INO80,FALSE,NA,
SK1_07T01120.1|CDS=1-654|Name=YGL135W|RPL1B,6166.012381,-0.063211643,0.139221526,1.211938435,0.876129148,0.981786025,Not Significant,RPL1B,FALSE,NA,
SK1_07T02340.1|CDS=1-1203|Name=YGR005C|TFG2,967.4324508,-0.029618628,0.174592308,1.211293008,0.876235821,0.981786025,Not Significant,TFG2,FALSE,NA,
SK1_07T02590.1|CDS=1-384|Name=YGR034W|RPL26B,5455.139895,-0.13481248,0.141529595,1.21558781,0.875525579,0.981786025,Not Significant,RPL26B,FALSE,NA,
SK1_07T04630.1|CDS=1-1101|Name=YGR257C|MTM1,444.1196542,-0.064351071,0.11854132,1.206717516,0.876991389,0.981786025,Not Significant,MTM1,FALSE,NA,
SK1_08T00740.1|CDS=1-2982|Name=YHR027C|RPN1,4694.491807,0.034850162,0.081159392,1.213783967,0.875824005,0.981786025,Not Significant,RPN1,FALSE,NA,
SK1_08T00950.1|CDS=1-1545|Name=YHR048W|YHK8,198.9706416,-0.037311848,0.224518036,1.216062033,0.875447095,0.981786025,Not Significant,YHK8,FALSE,NA,
SK1_08T01700.1|CDS=1-480|Name=YHR126C|ANS1,1.046888379,-0.568448665,2.033317297,1.205814609,0.877140356,0.981786025,Not Significant,ANS1,FALSE,NA,
SK1_08T02160.1|CDS=1-267|Name=YHR173C|YHR173C,31.305251,0.232116478,0.455300124,1.206026804,0.877105351,0.981786025,Not Significant,YHR173C,FALSE,NA,
SK1_10T00050.1|CDS=1-1770|Name=YIL172C/YOL157C/YJL221C|YIL172C/YOL157C/YJL221C,61.5845828,-0.265060131,0.2934851,1.219505414,0.874876856,0.981786025,Not Significant,YIL172C/YOL157C/YJL221C,FALSE,NA,
SK1_12T00530.1|CDS=1-1998|Name=YLL007C|LMO1,183.3355492,0.080675457,0.165303837,1.225780878,0.873835998,0.981786025,Not Significant,LMO1,FALSE,NA,
SK1_12T02650.1|CDS=1-2448|Name=YLR228C|ECM22,533.7282111,-0.056245791,0.170305858,1.206381,0.877046914,0.981786025,Not Significant,ECM22,FALSE,NA,
SK1_13T00040.1|CDS=1-213|Name=YML129C|COX14,236.8804498,-0.111828286,0.320386457,1.218438184,0.875053662,0.981786025,Not Significant,COX14,FALSE,NA,
SK1_13T00550.1|CDS=1-3165|Name=YML075C|HMG1,5602.124135,-0.05391491,0.155465683,1.215672492,0.875511565,0.981786025,Not Significant,HMG1,FALSE,NA,
SK1_13T02860.1|CDS=1-4236|Name=YMR176W|ECM5,653.1892491,0.095623222,0.143634225,1.220696981,0.874679381,0.981786025,Not Significant,ECM5,FALSE,NA,
SK1_14T02670.1|CDS=1-1083|Name=YNL037C|IDH1,2286.915558,-0.088535391,0.125359087,1.223669998,0.874186344,0.981786025,Not Significant,IDH1,FALSE,NA,
SK1_16T01670.1|CDS=1-507|Name=YPL108W|YPL108W,111.5070355,-0.113139037,0.247015013,1.208332754,0.876724788,0.981786025,Not Significant,YPL108W,FALSE,NA,
SK1_16T03540.1|CDS=1-528|Name=YPR101W|SNT309,261.6505875,-0.121533564,0.226163406,1.209309152,0.876563561,0.981786025,Not Significant,SNT309,FALSE,NA,
SK1_07T04550.1|CDS=1-1368|Name=YGR249W|MGA 1,419.0288796,-0.064168898,0.190619067,1.201532129,0.877846298,0.981979483,Not Significant,MGA 1,FALSE,NA,
SK1_10T00030.1|CDS=1-1131|Name=YCR102C|YCR102C,68.00547716,1.117354133,2.099914135,1.201663722,0.877824621,0.981979483,Not Significant,YCR102C,FALSE,NA,
SK1_13T04130.1|CDS=1-1170|Name=YMR305C|SCW10,6535.492349,0.070105076,0.241064126,1.202940557,0.877614237,0.981979483,Not Significant,SCW10,FALSE,NA,
SK1_07T03410.1|CDS=1-3111|Name=YGR125W|YGR125W,1173.653167,0.006901268,0.112767735,1.19892059,0.878276304,0.982261658,Not Significant,YGR125W,FALSE,NA,
SK1_10T03050.1|CDS=1-678|Name=YJR123W|RPS5,23029.62353,-0.033274828,0.159768356,1.196196676,0.878724412,0.982563963,Not Significant,RPS5,FALSE,NA,
SK1_02T00370.1|CDS=1-1068|Name=YBL074C|AAR2,141.5293053,-0.037302742,0.198720956,1.192957104,0.879256818,0.982609096,Not Significant,AAR2,FALSE,NA,
SK1_05T02480.1|CDS=1-735|Name=YER174C|GRX4,404.4724773,-0.040348103,0.147264214,1.187779386,0.880106535,0.982609096,Not Significant,GRX4,FALSE,NA,
SK1_10T03330.1|CDS=1-246|Name=YJR151C|DAN4,2.617763665,1.120160026,1.361923646,1.189537706,0.879818144,0.982609096,Not Significant,DAN4,FALSE,NA,
SK1_12T02470.1|CDS=1-936|Name=YLR209C|PNP1,355.9876983,-0.109766122,0.206744857,1.191212119,0.879543355,0.982609096,Not Significant,PNP1,FALSE,NA,
SK1_12T03090.1|CDS=1-4026|Name=YLR278C|YLR278C,1070.490882,0.099292463,0.114306487,1.186061694,0.880388095,0.982609096,Not Significant,YLR278C,FALSE,NA,
SK1_13T03560.1|CDS=1-2085|Name=YMR246W|FAA4,7136.323066,0.038235251,0.121001797,1.192562517,0.879321626,0.982609096,Not Significant,FAA4,FALSE,NA,
SK1_13T03950.1|CDS=1-2910|Name=YMR287C|DSS1,543.328428,-0.095197071,0.112436531,1.185116654,0.880542932,0.982609096,Not Significant,DSS1,FALSE,NA,
SK1_14T00680.1|CDS=1-222|Name=YNL259C|ATX1,59.6139155,0.009970865,0.306323116,1.186666131,0.880289036,0.982609096,Not Significant,ATX1,FALSE,NA,
SK1_14T02270.1|CDS=1-432|Name=YNL081C|SWS2,542.6749695,-0.15758612,0.153930541,1.191188529,0.879547228,0.982609096,Not Significant,SWS2,FALSE,NA,
SK1_16T00400.1|CDS=1-1800|Name=YPL243W|SRP68,1790.382736,-0.004162397,0.120945477,1.187773089,0.880107567,0.982609096,Not Significant,SRP68,FALSE,NA,
SK1_04T05730.1|CDS=1-333|Name=YDR382W|RPP2B,8162.873642,0.094156655,0.15714503,1.183697469,0.880775361,0.982670027,Not Significant,RPP2B,FALSE,NA,
SK1_04T01710.1|CDS=1-474|Name=YDL064W|UBC9,331.0822633,0.077760093,0.134742158,1.179089119,0.881529312,0.983134889,Not Significant,UBC9,FALSE,NA,
SK1_16T00460.1|CDS=1-1095|Name=YPL236C|ENV7,145.7330485,0.059356885,0.190202231,1.178975769,0.881547842,0.983134889,Not Significant,ENV7,FALSE,NA,
SK1_16T01520.1|CDS=1-3099|Name=YPL125W|KAP120,1119.637204,0.050924634,0.088988574,1.177138029,0.881848158,0.983271372,Not Significant,KAP120,FALSE,NA,
SK1_02T02200.1|CDS=1-591|Name=YBR122C|MRPL36,715.4133321,0.051031286,0.152707095,1.166074488,0.88365202,0.983320898,Not Significant,MRPL36,FALSE,NA,
SK1_04T03350.1|CDS=1-3198|Name=YDR122W|KIN1,630.9124909,0.08128682,0.130308537,1.173765943,0.882398708,0.983320898,Not Significant,KIN1,FALSE,NA,
SK1_06T00180.1|CDS=1-1872|Name=YFL049W|SWP82,572.6221509,0.056037811,0.11789021,1.165250268,0.883786122,0.983320898,Not Significant,SWP82,FALSE,NA,
SK1_06T00660.1|CDS=1-1329|Name=YFL001W|DEG1,431.4704496,0.052547323,0.156258917,1.166109758,0.883646281,0.983320898,Not Significant,DEG1,FALSE,NA,
SK1_08T01460.1|CDS=1-1008|Name=YHR101C|BIG1,247.6688644,0.056136095,0.16656394,1.168190458,0.883307567,0.983320898,Not Significant,BIG1,FALSE,NA,
SK1_11T02580.1|CDS=1-1215|Name=YKR053C|YSR3,201.4177122,0.067941499,0.179932227,1.164857797,0.883849964,0.983320898,Not Significant,YSR3,FALSE,NA,
SK1_12T04360.1|CDS=1-2013|Name=YLR427W|MAG2,614.8371089,-0.082805494,0.109080459,1.175240599,0.882158026,0.983320898,Not Significant,MAG2,FALSE,NA,
SK1_13T01820.1|CDS=1-2697|Name=YMR066W|SOV1,388.2436638,-0.02683794,0.183921251,1.167593335,0.883404798,0.983320898,Not Significant,SOV1,FALSE,NA,
SK1_14T00100.1|CDS=1-1011|Name=YNL326C|PFA3,245.3483852,-0.106236373,0.153395744,1.168272474,0.883294211,0.983320898,Not Significant,PFA3,FALSE,NA,
SK1_14T00170.1|CDS=1-1398|Name=YNL317W|PFS2,445.2613964,0.076129516,0.12034009,1.165532245,0.883740249,0.983320898,Not Significant,PFS2,FALSE,NA,
SK1_14T03250.1|CDS=1-927|Name=YNR028W|CPR8,594.5629494,0.105711718,0.175300861,1.168893965,0.883192988,0.983320898,Not Significant,CPR8,FALSE,NA,
SK1_04T04480.1|CDS=1-1122|Name=YDR249C|YDR249C,117.8302566,-0.211090654,0.227089496,1.163265205,0.884108933,0.983411024,Not Significant,YDR249C,FALSE,NA,
SK1_12T00700.1|CDS=1-579|Name=YLR011W|LOT6,56.70141358,0.070857958,0.292625619,1.158502343,0.884882529,0.983900084,Not Significant,LOT6,FALSE,NA,
SK1_15T02390.1|CDS=1-849|Name=YOR104W|PIN2,295.6903666,0.108067749,0.169931422,1.158365664,0.884904709,0.983900084,Not Significant,PIN2,FALSE,NA,
SK1_02T00150.1|CDS=1-3339|Name=YBL101C|ECM21,964.0932111,0.021410807,0.167518118,1.154526766,0.885527228,0.983953108,Not Significant,ECM21,FALSE,NA,
SK1_07T02160.1|CDS=1-393|Name=YGL015C|YGL015C,1.785544881,1.05290667,1.576956122,1.155663653,0.88534296,0.983953108,Not Significant,YGL015C,FALSE,NA,
SK1_08T01220.1|CDS=1-1125|Name=YHR076W|PTC7,698.9589645,0.057060322,0.147979136,1.153894225,0.885629717,0.983953108,Not Significant,PTC7,FALSE,NA,
SK1_09T00350.1|CDS=1-642|Name=YIL132C|CSM2,97.37330878,0.168848526,0.22979982,1.153678706,0.885664632,0.983953108,Not Significant,CSM2,FALSE,NA,
SK1_04T05210.1|CDS=1-4317|Name=YDR326C|YSP2,1592.746569,-0.043766666,0.107319383,1.150492193,0.886180535,0.984328369,Not Significant,YSP2,FALSE,NA,
SK1_02T00490.1|CDS=1-582|Name=YBL059W|IAI11,83.9235029,-0.160737261,0.246448452,1.121352331,0.890869792,0.984985131,Not Significant,IAI11,FALSE,NA,
SK1_02T00700.1|CDS=1-849|Name=YBL036C|YBL036C,983.1812982,-0.036802884,0.126911286,1.132121104,0.889142923,0.984985131,Not Significant,YBL036C,FALSE,NA,
SK1_02T01500.1|CDS=1-2433|Name=YBR049C|REB1,1795.803068,-0.055449361,0.08211297,1.11234086,0.892309281,0.984985131,Not Significant,REB1,FALSE,NA,
SK1_02T01560.1|CDS=1-1506|Name=YBR056W|MRX18,341.1086746,-0.068718449,0.146836824,1.099550105,0.89434358,0.984985131,Not Significant,MRX18,FALSE,NA,
SK1_03T00620.1|CDS=1-969|Name=YCR002C|CDC10,1066.118919,0.017369507,0.10875563,1.116040603,0.891718906,0.984985131,Not Significant,CDC10,FALSE,NA,
